RegionID,Stock_Market,Mortgage_Rate,Monthly_Supply_Of_Homes,Median_Price_Range
394405,2292.97998,6.45,10.7,300k - 350k
394471,2292.97998,6.45,10.7,125k - 150k
394645,2292.97998,6.45,10.7,200k - 225k
394813,2292.97998,6.45,10.7,125k - 150k
394346,2292.97998,6.45,10.7,150k - 175k
394623,2292.97998,6.45,10.7,175k - 200k
395246,2292.97998,6.45,10.7,200k - 225k
395009,2292.97998,6.45,10.7,150k - 175k
395007,2292.97998,6.45,10.7,125k - 150k
395094,2292.97998,6.45,10.7,100k - 125k
394546,2292.97998,6.45,10.7,150k - 175k
395166,2292.97998,6.45,10.7,400k - 450
395153,2292.97998,6.45,10.7,175k - 200k
394586,2292.97998,6.45,10.7,175k - 200k
394309,2292.97998,6.45,10.7,125k - 150k
394742,2292.97998,6.45,10.7,175k - 200k
395091,2292.97998,6.45,10.7,100k - 125k
395230,2292.97998,6.45,10.7,100k - 125k
753899,2325.550049,6.52,10.5,450k - 500k
394463,2325.550049,6.52,10.5,250k - 275k
394514,2325.550049,6.52,10.5,150k - 175k
394974,2325.550049,6.52,10.5,225k - 250k
394692,2325.550049,6.52,10.5,150k - 175k
395209,2325.550049,6.52,10.5,350k - 400k
394856,2325.550049,6.52,10.5,250k - 275k
394347,2325.550049,6.52,10.5,175k - 200k
394404,2325.550049,6.52,10.5,350k - 400k
395057,2325.550049,6.52,10.5,500k - 550k
394532,2325.550049,6.52,10.5,125k - 150k
395025,2325.550049,6.52,10.5,275k - 300k
394976,2325.550049,6.52,10.5,200k - 225k
395078,2325.550049,6.52,10.5,300k - 350k
394865,2325.550049,6.52,10.5,200k - 225k
395056,2325.550049,6.52,10.5,400k - 450
395121,2325.550049,6.52,10.5,150k - 175k
395148,2325.550049,6.52,10.5,175k - 200k
394358,2325.550049,6.52,10.5,250k - 275k
394530,2325.550049,6.52,10.5,225k - 250k
394982,2325.550049,6.52,10.5,125k - 150k
394998,2325.550049,6.52,10.5,275k - 300k
394458,2325.550049,6.52,10.5,175k - 200k
395045,2325.550049,6.52,10.5,275k - 300k
395055,2325.550049,6.52,10.5,150k - 175k
394943,2325.550049,6.52,10.5,200k - 225k
394466,2325.550049,6.52,10.5,150k - 175k
394475,2325.550049,6.52,10.5,125k - 150k
394735,2325.550049,6.52,10.5,150k - 175k
394775,2325.550049,6.52,10.5,225k - 250k
394492,2325.550049,6.52,10.5,125k - 150k
394705,2325.550049,6.52,10.5,125k - 150k
395059,2325.550049,6.52,10.5,600k - 650k
394355,2325.550049,6.52,10.5,175k - 200k
395194,2325.550049,6.52,10.5,225k - 250k
394902,2325.550049,6.52,10.5,175k - 200k
395005,2325.550049,6.52,10.5,225k - 250k
394862,2325.550049,6.52,10.5,175k - 200k
394714,2325.550049,6.52,10.5,175k - 200k
394849,2325.550049,6.52,10.5,150k - 175k
394935,2325.550049,6.52,10.5,125k - 150k
394807,2325.550049,6.52,10.5,125k - 150k
394669,2325.550049,6.52,10.5,225k - 250k
395022,2325.550049,6.52,10.5,225k - 250k
394910,2325.550049,6.52,10.5,175k - 200k
394425,2325.550049,6.52,10.5,100k - 125k
395012,2325.550049,6.52,10.5,200k - 225k
394388,2325.550049,6.52,10.5,150k - 175k
395053,2325.550049,6.52,10.5,225k - 250k
395031,2325.550049,6.52,10.5,125k - 150k
394640,2325.550049,6.52,10.5,100k - 125k
395167,2325.550049,6.52,10.5,200k - 225k
753924,2325.550049,6.52,10.5,350k - 400k
395169,2325.550049,6.52,10.5,125k - 150k
394619,2325.550049,6.52,10.5,225k - 250k
395238,2325.550049,6.52,10.5,225k - 250k
394415,2325.550049,6.52,10.5,500k - 550k
394312,2325.550049,6.52,10.5,175k - 200k
394308,2325.550049,6.52,10.5,175k - 200k
394938,2325.550049,6.52,10.5,125k - 150k
394908,2325.550049,6.52,10.5,250k - 275k
394357,2325.550049,6.52,10.5,200k - 225k
394753,2325.550049,6.52,10.5,125k - 150k
394653,2325.550049,6.52,10.5,150k - 175k
394952,2325.550049,6.52,10.5,450k - 500k
394318,2325.550049,6.52,10.5,200k - 225k
394561,2325.550049,6.52,10.5,125k - 150k
394367,2325.550049,6.52,10.5,175k - 200k
394521,2325.550049,6.52,10.5,125k - 150k
394486,2325.550049,6.52,10.5,125k - 150k
394648,2325.550049,6.52,10.5,125k - 150k
394304,2325.550049,6.52,10.5,100k - 125k
753906,2325.550049,6.52,10.5,225k - 250k
394798,2325.550049,6.52,10.5,125k - 150k
395134,2325.550049,6.52,10.5,225k - 250k
394457,2325.550049,6.52,10.5,200k - 225k
395143,2325.550049,6.52,10.5,125k - 150k
394484,2325.550049,6.52,10.5,200k - 225k
395235,2325.550049,6.52,10.5,125k - 150k
395224,2325.550049,6.52,10.5,100k - 125k
395115,2325.550049,6.52,10.5,200k - 225k
394440,2325.550049,6.52,10.5,175k - 200k
394399,2325.550049,6.52,10.5,175k - 200k
395160,2325.550049,6.52,10.5,100k - 125k
394816,2325.550049,6.52,10.5,200k - 225k
394766,2325.550049,6.52,10.5,150k - 175k
394931,2325.550049,6.52,10.5,175k - 200k
394528,2325.550049,6.52,10.5,175k - 200k
394531,2325.550049,6.52,10.5,150k - 175k
394711,2325.550049,6.52,10.5,150k - 175k
394352,2325.550049,6.52,10.5,125k - 150k
394666,2325.550049,6.52,10.5,150k - 175k
395006,2325.550049,6.52,10.5,200k - 225k
394549,2325.550049,6.52,10.5,175k - 200k
394995,2325.550049,6.52,10.5,150k - 175k
395183,2325.550049,6.52,10.5,300k - 350k
394746,2325.550049,6.52,10.5,100k - 125k
395048,2325.550049,6.52,10.5,200k - 225k
394927,2325.550049,6.52,10.5,125k - 150k
394602,2325.550049,6.52,10.5,200k - 225k
394405,2325.550049,6.52,10.5,300k - 350k
394471,2325.550049,6.52,10.5,125k - 150k
394645,2325.550049,6.52,10.5,200k - 225k
394813,2325.550049,6.52,10.5,100k - 125k
394346,2325.550049,6.52,10.5,150k - 175k
394623,2325.550049,6.52,10.5,150k - 175k
395246,2325.550049,6.52,10.5,200k - 225k
395009,2325.550049,6.52,10.5,175k - 200k
395007,2325.550049,6.52,10.5,100k - 125k
395094,2325.550049,6.52,10.5,75k - 100k
394546,2325.550049,6.52,10.5,150k - 175k
395166,2325.550049,6.52,10.5,350k - 400k
395153,2325.550049,6.52,10.5,175k - 200k
394586,2325.550049,6.52,10.5,175k - 200k
394309,2325.550049,6.52,10.5,125k - 150k
394742,2325.550049,6.52,10.5,150k - 175k
395091,2325.550049,6.52,10.5,75k - 100k
395230,2325.550049,6.52,10.5,100k - 125k
753899,2367.52002,6.4,11.3,400k - 450
394463,2367.52002,6.4,11.3,250k - 275k
394514,2367.52002,6.4,11.3,150k - 175k
394974,2367.52002,6.4,11.3,225k - 250k
394692,2367.52002,6.4,11.3,150k - 175k
395209,2367.52002,6.4,11.3,350k - 400k
394856,2367.52002,6.4,11.3,250k - 275k
394347,2367.52002,6.4,11.3,175k - 200k
394404,2367.52002,6.4,11.3,350k - 400k
395057,2367.52002,6.4,11.3,500k - 550k
394532,2367.52002,6.4,11.3,125k - 150k
395025,2367.52002,6.4,11.3,250k - 275k
394976,2367.52002,6.4,11.3,200k - 225k
395078,2367.52002,6.4,11.3,300k - 350k
394865,2367.52002,6.4,11.3,200k - 225k
395056,2367.52002,6.4,11.3,400k - 450
395121,2367.52002,6.4,11.3,150k - 175k
395148,2367.52002,6.4,11.3,150k - 175k
394358,2367.52002,6.4,11.3,250k - 275k
394530,2367.52002,6.4,11.3,225k - 250k
394982,2367.52002,6.4,11.3,125k - 150k
394998,2367.52002,6.4,11.3,250k - 275k
394458,2367.52002,6.4,11.3,175k - 200k
395045,2367.52002,6.4,11.3,275k - 300k
395055,2367.52002,6.4,11.3,150k - 175k
394943,2367.52002,6.4,11.3,200k - 225k
394466,2367.52002,6.4,11.3,150k - 175k
394475,2367.52002,6.4,11.3,125k - 150k
394735,2367.52002,6.4,11.3,150k - 175k
394775,2367.52002,6.4,11.3,225k - 250k
394492,2367.52002,6.4,11.3,150k - 175k
394705,2367.52002,6.4,11.3,125k - 150k
395059,2367.52002,6.4,11.3,600k - 650k
394355,2367.52002,6.4,11.3,175k - 200k
395194,2367.52002,6.4,11.3,225k - 250k
394902,2367.52002,6.4,11.3,150k - 175k
395005,2367.52002,6.4,11.3,225k - 250k
394862,2367.52002,6.4,11.3,175k - 200k
394714,2367.52002,6.4,11.3,175k - 200k
394849,2367.52002,6.4,11.3,125k - 150k
394935,2367.52002,6.4,11.3,125k - 150k
394807,2367.52002,6.4,11.3,125k - 150k
394669,2367.52002,6.4,11.3,225k - 250k
395022,2367.52002,6.4,11.3,225k - 250k
394910,2367.52002,6.4,11.3,150k - 175k
394425,2367.52002,6.4,11.3,100k - 125k
395012,2367.52002,6.4,11.3,200k - 225k
394388,2367.52002,6.4,11.3,150k - 175k
395053,2367.52002,6.4,11.3,200k - 225k
395031,2367.52002,6.4,11.3,125k - 150k
394640,2367.52002,6.4,11.3,125k - 150k
395167,2367.52002,6.4,11.3,200k - 225k
753924,2367.52002,6.4,11.3,450k - 500k
395169,2367.52002,6.4,11.3,125k - 150k
394619,2367.52002,6.4,11.3,200k - 225k
395238,2367.52002,6.4,11.3,225k - 250k
394415,2367.52002,6.4,11.3,450k - 500k
394312,2367.52002,6.4,11.3,175k - 200k
394308,2367.52002,6.4,11.3,175k - 200k
394938,2367.52002,6.4,11.3,125k - 150k
394908,2367.52002,6.4,11.3,225k - 250k
394357,2367.52002,6.4,11.3,200k - 225k
394753,2367.52002,6.4,11.3,125k - 150k
394653,2367.52002,6.4,11.3,150k - 175k
394952,2367.52002,6.4,11.3,400k - 450
394318,2367.52002,6.4,11.3,200k - 225k
394561,2367.52002,6.4,11.3,125k - 150k
394367,2367.52002,6.4,11.3,150k - 175k
394521,2367.52002,6.4,11.3,100k - 125k
394486,2367.52002,6.4,11.3,125k - 150k
394648,2367.52002,6.4,11.3,125k - 150k
394304,2367.52002,6.4,11.3,125k - 150k
753906,2367.52002,6.4,11.3,225k - 250k
394798,2367.52002,6.4,11.3,125k - 150k
395134,2367.52002,6.4,11.3,225k - 250k
394457,2367.52002,6.4,11.3,200k - 225k
395143,2367.52002,6.4,11.3,125k - 150k
394484,2367.52002,6.4,11.3,200k - 225k
395235,2367.52002,6.4,11.3,125k - 150k
395224,2367.52002,6.4,11.3,125k - 150k
395115,2367.52002,6.4,11.3,200k - 225k
394440,2367.52002,6.4,11.3,175k - 200k
394399,2367.52002,6.4,11.3,175k - 200k
395160,2367.52002,6.4,11.3,100k - 125k
394816,2367.52002,6.4,11.3,200k - 225k
394766,2367.52002,6.4,11.3,150k - 175k
394931,2367.52002,6.4,11.3,175k - 200k
394528,2367.52002,6.4,11.3,150k - 175k
394531,2367.52002,6.4,11.3,150k - 175k
394711,2367.52002,6.4,11.3,125k - 150k
394352,2367.52002,6.4,11.3,125k - 150k
394666,2367.52002,6.4,11.3,150k - 175k
395006,2367.52002,6.4,11.3,200k - 225k
394549,2367.52002,6.4,11.3,175k - 200k
394995,2367.52002,6.4,11.3,150k - 175k
395183,2367.52002,6.4,11.3,300k - 350k
394746,2367.52002,6.4,11.3,125k - 150k
395048,2367.52002,6.4,11.3,200k - 225k
394927,2367.52002,6.4,11.3,125k - 150k
394602,2367.52002,6.4,11.3,200k - 225k
394405,2367.52002,6.4,11.3,275k - 300k
394471,2367.52002,6.4,11.3,125k - 150k
394645,2367.52002,6.4,11.3,200k - 225k
394813,2367.52002,6.4,11.3,125k - 150k
394346,2367.52002,6.4,11.3,150k - 175k
394623,2367.52002,6.4,11.3,150k - 175k
395246,2367.52002,6.4,11.3,200k - 225k
395009,2367.52002,6.4,11.3,150k - 175k
395007,2367.52002,6.4,11.3,125k - 150k
395094,2367.52002,6.4,11.3,100k - 125k
394546,2367.52002,6.4,11.3,150k - 175k
395166,2367.52002,6.4,11.3,350k - 400k
395153,2367.52002,6.4,11.3,175k - 200k
394586,2367.52002,6.4,11.3,175k - 200k
394309,2367.52002,6.4,11.3,100k - 125k
394742,2367.52002,6.4,11.3,175k - 200k
395091,2367.52002,6.4,11.3,100k - 125k
395230,2367.52002,6.4,11.3,125k - 150k
753899,2091.8798829999996,6.09,10.9,400k - 450
394463,2091.8798829999996,6.09,10.9,225k - 250k
394514,2091.8798829999996,6.09,10.9,125k - 150k
394974,2091.8798829999996,6.09,10.9,225k - 250k
394692,2091.8798829999996,6.09,10.9,150k - 175k
395209,2091.8798829999996,6.09,10.9,300k - 350k
394856,2091.8798829999996,6.09,10.9,225k - 250k
394347,2091.8798829999996,6.09,10.9,150k - 175k
394404,2091.8798829999996,6.09,10.9,300k - 350k
395057,2091.8798829999996,6.09,10.9,450k - 500k
394532,2091.8798829999996,6.09,10.9,125k - 150k
395025,2091.8798829999996,6.09,10.9,250k - 275k
394976,2091.8798829999996,6.09,10.9,200k - 225k
395078,2091.8798829999996,6.09,10.9,300k - 350k
394865,2091.8798829999996,6.09,10.9,200k - 225k
395056,2091.8798829999996,6.09,10.9,350k - 400k
395121,2091.8798829999996,6.09,10.9,150k - 175k
395148,2091.8798829999996,6.09,10.9,150k - 175k
394358,2091.8798829999996,6.09,10.9,250k - 275k
394530,2091.8798829999996,6.09,10.9,225k - 250k
394982,2091.8798829999996,6.09,10.9,100k - 125k
394998,2091.8798829999996,6.09,10.9,250k - 275k
394458,2091.8798829999996,6.09,10.9,175k - 200k
395045,2091.8798829999996,6.09,10.9,250k - 275k
395055,2091.8798829999996,6.09,10.9,125k - 150k
394943,2091.8798829999996,6.09,10.9,200k - 225k
394466,2091.8798829999996,6.09,10.9,125k - 150k
394475,2091.8798829999996,6.09,10.9,125k - 150k
394735,2091.8798829999996,6.09,10.9,125k - 150k
394775,2091.8798829999996,6.09,10.9,225k - 250k
394492,2091.8798829999996,6.09,10.9,125k - 150k
394705,2091.8798829999996,6.09,10.9,100k - 125k
395059,2091.8798829999996,6.09,10.9,550k - 600k
394355,2091.8798829999996,6.09,10.9,175k - 200k
395194,2091.8798829999996,6.09,10.9,200k - 225k
394902,2091.8798829999996,6.09,10.9,150k - 175k
395005,2091.8798829999996,6.09,10.9,225k - 250k
394862,2091.8798829999996,6.09,10.9,175k - 200k
394714,2091.8798829999996,6.09,10.9,175k - 200k
394849,2091.8798829999996,6.09,10.9,125k - 150k
394935,2091.8798829999996,6.09,10.9,100k - 125k
394807,2091.8798829999996,6.09,10.9,125k - 150k
394669,2091.8798829999996,6.09,10.9,225k - 250k
395022,2091.8798829999996,6.09,10.9,200k - 225k
394910,2091.8798829999996,6.09,10.9,150k - 175k
394425,2091.8798829999996,6.09,10.9,100k - 125k
395012,2091.8798829999996,6.09,10.9,175k - 200k
394388,2091.8798829999996,6.09,10.9,150k - 175k
395053,2091.8798829999996,6.09,10.9,200k - 225k
395031,2091.8798829999996,6.09,10.9,100k - 125k
394640,2091.8798829999996,6.09,10.9,100k - 125k
395167,2091.8798829999996,6.09,10.9,175k - 200k
753924,2091.8798829999996,6.09,10.9,350k - 400k
395169,2091.8798829999996,6.09,10.9,100k - 125k
394619,2091.8798829999996,6.09,10.9,200k - 225k
395238,2091.8798829999996,6.09,10.9,200k - 225k
394415,2091.8798829999996,6.09,10.9,400k - 450
394312,2091.8798829999996,6.09,10.9,175k - 200k
394308,2091.8798829999996,6.09,10.9,175k - 200k
394938,2091.8798829999996,6.09,10.9,125k - 150k
394908,2091.8798829999996,6.09,10.9,225k - 250k
394357,2091.8798829999996,6.09,10.9,175k - 200k
394753,2091.8798829999996,6.09,10.9,125k - 150k
394653,2091.8798829999996,6.09,10.9,125k - 150k
394952,2091.8798829999996,6.09,10.9,400k - 450
394318,2091.8798829999996,6.09,10.9,175k - 200k
394561,2091.8798829999996,6.09,10.9,125k - 150k
394367,2091.8798829999996,6.09,10.9,150k - 175k
394521,2091.8798829999996,6.09,10.9,100k - 125k
394486,2091.8798829999996,6.09,10.9,125k - 150k
394648,2091.8798829999996,6.09,10.9,125k - 150k
394304,2091.8798829999996,6.09,10.9,125k - 150k
753906,2091.8798829999996,6.09,10.9,200k - 225k
394798,2091.8798829999996,6.09,10.9,125k - 150k
395134,2091.8798829999996,6.09,10.9,200k - 225k
394457,2091.8798829999996,6.09,10.9,175k - 200k
395143,2091.8798829999996,6.09,10.9,100k - 125k
394484,2091.8798829999996,6.09,10.9,200k - 225k
395235,2091.8798829999996,6.09,10.9,125k - 150k
395224,2091.8798829999996,6.09,10.9,100k - 125k
395115,2091.8798829999996,6.09,10.9,175k - 200k
394440,2091.8798829999996,6.09,10.9,150k - 175k
394399,2091.8798829999996,6.09,10.9,175k - 200k
395160,2091.8798829999996,6.09,10.9,100k - 125k
394816,2091.8798829999996,6.09,10.9,200k - 225k
394766,2091.8798829999996,6.09,10.9,150k - 175k
394931,2091.8798829999996,6.09,10.9,175k - 200k
394528,2091.8798829999996,6.09,10.9,150k - 175k
394531,2091.8798829999996,6.09,10.9,125k - 150k
394711,2091.8798829999996,6.09,10.9,125k - 150k
394352,2091.8798829999996,6.09,10.9,125k - 150k
394666,2091.8798829999996,6.09,10.9,150k - 175k
395006,2091.8798829999996,6.09,10.9,200k - 225k
394549,2091.8798829999996,6.09,10.9,175k - 200k
394995,2091.8798829999996,6.09,10.9,150k - 175k
395183,2091.8798829999996,6.09,10.9,300k - 350k
394746,2091.8798829999996,6.09,10.9,100k - 125k
395048,2091.8798829999996,6.09,10.9,175k - 200k
394927,2091.8798829999996,6.09,10.9,125k - 150k
394602,2091.8798829999996,6.09,10.9,200k - 225k
394405,2091.8798829999996,6.09,10.9,300k - 350k
394471,2091.8798829999996,6.09,10.9,100k - 125k
394645,2091.8798829999996,6.09,10.9,175k - 200k
394813,2091.8798829999996,6.09,10.9,100k - 125k
394346,2091.8798829999996,6.09,10.9,125k - 150k
394623,2091.8798829999996,6.09,10.9,150k - 175k
395246,2091.8798829999996,6.09,10.9,200k - 225k
395009,2091.8798829999996,6.09,10.9,150k - 175k
395007,2091.8798829999996,6.09,10.9,125k - 150k
395094,2091.8798829999996,6.09,10.9,75k - 100k
394546,2091.8798829999996,6.09,10.9,150k - 175k
395166,2091.8798829999996,6.09,10.9,350k - 400k
395153,2091.8798829999996,6.09,10.9,175k - 200k
394586,2091.8798829999996,6.09,10.9,150k - 175k
394309,2091.8798829999996,6.09,10.9,125k - 150k
394742,2091.8798829999996,6.09,10.9,150k - 175k
395091,2091.8798829999996,6.09,10.9,75k - 100k
395230,2091.8798829999996,6.09,10.9,100k - 125k
753899,1720.949951,6.46,11.6,400k - 450
394463,1720.949951,6.46,11.6,225k - 250k
394514,1720.949951,6.46,11.6,125k - 150k
394974,1720.949951,6.46,11.6,200k - 225k
394692,1720.949951,6.46,11.6,125k - 150k
395209,1720.949951,6.46,11.6,300k - 350k
394856,1720.949951,6.46,11.6,225k - 250k
394347,1720.949951,6.46,11.6,175k - 200k
394404,1720.949951,6.46,11.6,300k - 350k
395057,1720.949951,6.46,11.6,400k - 450
394532,1720.949951,6.46,11.6,125k - 150k
395025,1720.949951,6.46,11.6,250k - 275k
394976,1720.949951,6.46,11.6,200k - 225k
395078,1720.949951,6.46,11.6,300k - 350k
394865,1720.949951,6.46,11.6,200k - 225k
395056,1720.949951,6.46,11.6,350k - 400k
395121,1720.949951,6.46,11.6,150k - 175k
395148,1720.949951,6.46,11.6,150k - 175k
394358,1720.949951,6.46,11.6,250k - 275k
394530,1720.949951,6.46,11.6,225k - 250k
394982,1720.949951,6.46,11.6,100k - 125k
394998,1720.949951,6.46,11.6,250k - 275k
394458,1720.949951,6.46,11.6,150k - 175k
395045,1720.949951,6.46,11.6,275k - 300k
395055,1720.949951,6.46,11.6,125k - 150k
394943,1720.949951,6.46,11.6,175k - 200k
394466,1720.949951,6.46,11.6,125k - 150k
394475,1720.949951,6.46,11.6,125k - 150k
394735,1720.949951,6.46,11.6,125k - 150k
394775,1720.949951,6.46,11.6,225k - 250k
394492,1720.949951,6.46,11.6,125k - 150k
394705,1720.949951,6.46,11.6,125k - 150k
395059,1720.949951,6.46,11.6,550k - 600k
394355,1720.949951,6.46,11.6,175k - 200k
395194,1720.949951,6.46,11.6,200k - 225k
394902,1720.949951,6.46,11.6,150k - 175k
395005,1720.949951,6.46,11.6,225k - 250k
394862,1720.949951,6.46,11.6,175k - 200k
394714,1720.949951,6.46,11.6,175k - 200k
394849,1720.949951,6.46,11.6,125k - 150k
394935,1720.949951,6.46,11.6,125k - 150k
394807,1720.949951,6.46,11.6,125k - 150k
394669,1720.949951,6.46,11.6,225k - 250k
395022,1720.949951,6.46,11.6,200k - 225k
394910,1720.949951,6.46,11.6,150k - 175k
394425,1720.949951,6.46,11.6,100k - 125k
395012,1720.949951,6.46,11.6,200k - 225k
394388,1720.949951,6.46,11.6,125k - 150k
395053,1720.949951,6.46,11.6,200k - 225k
395031,1720.949951,6.46,11.6,100k - 125k
394640,1720.949951,6.46,11.6,100k - 125k
395167,1720.949951,6.46,11.6,175k - 200k
753924,1720.949951,6.46,11.6,400k - 450
395169,1720.949951,6.46,11.6,125k - 150k
394619,1720.949951,6.46,11.6,225k - 250k
395238,1720.949951,6.46,11.6,200k - 225k
394415,1720.949951,6.46,11.6,400k - 450
394312,1720.949951,6.46,11.6,175k - 200k
394308,1720.949951,6.46,11.6,150k - 175k
394938,1720.949951,6.46,11.6,125k - 150k
394908,1720.949951,6.46,11.6,225k - 250k
394357,1720.949951,6.46,11.6,175k - 200k
394753,1720.949951,6.46,11.6,125k - 150k
394653,1720.949951,6.46,11.6,125k - 150k
394952,1720.949951,6.46,11.6,400k - 450
394318,1720.949951,6.46,11.6,175k - 200k
394561,1720.949951,6.46,11.6,125k - 150k
394367,1720.949951,6.46,11.6,150k - 175k
394521,1720.949951,6.46,11.6,125k - 150k
394486,1720.949951,6.46,11.6,125k - 150k
394648,1720.949951,6.46,11.6,125k - 150k
394304,1720.949951,6.46,11.6,100k - 125k
753906,1720.949951,6.46,11.6,200k - 225k
394798,1720.949951,6.46,11.6,125k - 150k
395134,1720.949951,6.46,11.6,225k - 250k
394457,1720.949951,6.46,11.6,175k - 200k
395143,1720.949951,6.46,11.6,100k - 125k
394484,1720.949951,6.46,11.6,200k - 225k
395235,1720.949951,6.46,11.6,125k - 150k
395224,1720.949951,6.46,11.6,100k - 125k
395115,1720.949951,6.46,11.6,175k - 200k
394440,1720.949951,6.46,11.6,150k - 175k
394399,1720.949951,6.46,11.6,175k - 200k
395160,1720.949951,6.46,11.6,100k - 125k
394816,1720.949951,6.46,11.6,200k - 225k
394766,1720.949951,6.46,11.6,150k - 175k
394931,1720.949951,6.46,11.6,175k - 200k
394528,1720.949951,6.46,11.6,150k - 175k
394531,1720.949951,6.46,11.6,125k - 150k
394711,1720.949951,6.46,11.6,125k - 150k
394352,1720.949951,6.46,11.6,125k - 150k
394666,1720.949951,6.46,11.6,150k - 175k
395006,1720.949951,6.46,11.6,200k - 225k
394549,1720.949951,6.46,11.6,175k - 200k
394995,1720.949951,6.46,11.6,125k - 150k
395183,1720.949951,6.46,11.6,275k - 300k
394746,1720.949951,6.46,11.6,100k - 125k
395048,1720.949951,6.46,11.6,175k - 200k
394927,1720.949951,6.46,11.6,125k - 150k
394602,1720.949951,6.46,11.6,225k - 250k
394405,1720.949951,6.46,11.6,275k - 300k
394471,1720.949951,6.46,11.6,125k - 150k
394645,1720.949951,6.46,11.6,175k - 200k
394813,1720.949951,6.46,11.6,100k - 125k
394346,1720.949951,6.46,11.6,150k - 175k
394623,1720.949951,6.46,11.6,125k - 150k
395246,1720.949951,6.46,11.6,200k - 225k
395009,1720.949951,6.46,11.6,150k - 175k
395007,1720.949951,6.46,11.6,125k - 150k
395094,1720.949951,6.46,11.6,75k - 100k
394546,1720.949951,6.46,11.6,150k - 175k
395166,1720.949951,6.46,11.6,350k - 400k
395153,1720.949951,6.46,11.6,175k - 200k
394586,1720.949951,6.46,11.6,150k - 175k
394309,1720.949951,6.46,11.6,125k - 150k
394742,1720.949951,6.46,11.6,175k - 200k
395091,1720.949951,6.46,11.6,75k - 100k
395230,1720.949951,6.46,11.6,75k - 100k
753899,1535.569946,5.97,11.4,400k - 450
394463,1535.569946,5.97,11.4,200k - 225k
394514,1535.569946,5.97,11.4,125k - 150k
394974,1535.569946,5.97,11.4,200k - 225k
394692,1535.569946,5.97,11.4,125k - 150k
395209,1535.569946,5.97,11.4,300k - 350k
394856,1535.569946,5.97,11.4,225k - 250k
394347,1535.569946,5.97,11.4,150k - 175k
394404,1535.569946,5.97,11.4,300k - 350k
395057,1535.569946,5.97,11.4,350k - 400k
394532,1535.569946,5.97,11.4,100k - 125k
395025,1535.569946,5.97,11.4,225k - 250k
394976,1535.569946,5.97,11.4,175k - 200k
395078,1535.569946,5.97,11.4,300k - 350k
394865,1535.569946,5.97,11.4,200k - 225k
395056,1535.569946,5.97,11.4,350k - 400k
395121,1535.569946,5.97,11.4,125k - 150k
395148,1535.569946,5.97,11.4,150k - 175k
394358,1535.569946,5.97,11.4,250k - 275k
394530,1535.569946,5.97,11.4,200k - 225k
394982,1535.569946,5.97,11.4,100k - 125k
394998,1535.569946,5.97,11.4,250k - 275k
394458,1535.569946,5.97,11.4,150k - 175k
395045,1535.569946,5.97,11.4,275k - 300k
395055,1535.569946,5.97,11.4,125k - 150k
394943,1535.569946,5.97,11.4,175k - 200k
394466,1535.569946,5.97,11.4,125k - 150k
394475,1535.569946,5.97,11.4,125k - 150k
394735,1535.569946,5.97,11.4,125k - 150k
